gene_id	gene_name	logCPM	logFC	PValue	FDR	location	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000162148	PPP1R32	0.9379565477338785	0.3939705844006107	0.5514632217454103	0.9998281229217031	11:61481120-61490931:+	protein_coding	220004	954.3333333333334	60.11177086971708	0.25848344628024317	13097	FALSE
ENSG00000186976	EFCAB6	2.4020804772625635	0.13493884544201706	0.5514733535563627	0.9998281229217031	22:43528744-43812337:-	protein_coding	64800	2019.7	46.34846759419717	0.25847546723650305	13096	FALSE
ENSG00000131849	ZNF132	2.1980843473921223	-0.1404752511297558	0.5515221093245941	0.9998281229217031	19:58432814-58440153:-	protein_coding	7691	2172.6666666666665	47.391837987112595	-0.25843707295143076	2624	FALSE
ENSG00000182372	CLN8	4.890807449983162	0.06002670519938617	0.5515763694151266	0.9998281229217031	8:1755778-1801711:+	protein_coding	2055	1702.2142857142858	52.12538290462004	0.25839434810250933	13095	FALSE
ENSG00000164684	ZNF704	6.397723270992501	-0.14663983277766396	0.5518875608365033	0.9998281229217031	8:80628451-80874781:-	protein_coding	619279	2815.6666666666665	43.435539244702255	-0.2581493945213414	2625	FALSE
ENSG00000214465	SMARCE1P6	0.5428939076725794	-0.15486721342007137	0.5521534747229995	0.9998281229217031	2:26149204-26150731:+	processed_pseudogene	NA	1216	48.4375	-0.25794019045721645	2626	FALSE
ENSG00000135842	NIBAN1	4.89979748880522	-0.1351053930106045	0.5522533045093005	0.9998281229217031	1:184790724-184974508:-	protein_coding	116496	2405.8	45.6729570205337	-0.2578616767677797	2627	FALSE
ENSG00000214960	CRPPA	4.049036178833326	-0.15560549871788448	0.5522693864683217	0.9998281229217031	7:16087525-16502504:-	protein_coding	729920	2164	39.53327171903885	-0.2578490300270317	2628	FALSE
ENSG00000188295	ZNF669	3.977634695687761	-0.07766859022430708	0.5523108015916571	0.9998281229217031	1:247099962-247104372:-	protein_coding	79862	1094.4	48.22733918128655	-0.2578164631573109	2629	FALSE
ENSG00000101850	GPR143	1.6848037760867651	-0.20243835073865188	0.5523318606732454	0.9998281229217031	X:9725346-9786297:-	protein_coding	4935	816	52.72058823529412	-0.2577999042405838	2630	FALSE
ENSG00000241839	PLEKHO2	1.552329940621606	-0.2915408338367581	0.5523724857510582	0.9998281229217031	15:64841883-64868002:+	protein_coding	80301	3629	58.2391843483053	-0.2577679622152155	2631	FALSE
ENSG00000233270	SNRPEP4	4.912222116406008	-0.06754543411455925	0.5524821547790857	0.9998281229217031	19:5576660-5576938:-	processed_pseudogene	NA	279	43.010752688172	-0.2576817451652666	2632	FALSE
ENSG00000055070	SZRD1	6.606851986175238	-0.07898554093581127	0.5525607789201422	0.9998281229217031	1:16352575-16398145:+	protein_coding	26099	1504.3	55.16186930798377	-0.25761994479602923	2633	FALSE
ENSG00000102547	CAB39L	5.255075170405064	-0.07010721182080229	0.5525969467381043	0.9998281229217031	13:49308650-49444064:-	protein_coding	81617	1800.6666666666667	42.50277674935208	-0.2575915190185961	2634	FALSE
ENSG00000149179	C11orf49	5.23248659409152	-0.05911044296596413	0.5526630093015725	0.9998281229217031	11:46936689-47164385:+	protein_coding	79096	966.5217391304348	52.941970310391355	-0.2575396025320682	2635	FALSE
ENSG00000138834	MAPK8IP3	6.461427406616202	0.1839939918724673	0.5527251759710354	0.9998281229217031	16:1706183-1770351:+	protein_coding	23162	2055	63.37483898668957	0.257490753373204	13094	FALSE
ENSG00000104529	EEF1D	7.534843457055995	0.08687364327980887	0.552772004240267	0.9998281229217031	8:143579697-143599541:-	protein_coding	1936	930.4107142857143	62.65474156958332	0.25745396040927687	13093	FALSE
ENSG00000129250	KIF1C	7.84220176637898	-0.12024327363537675	0.5527762225271939	0.9998281229217031	17:4997950-5028401:+	protein_coding	10749	2508	55.871212121212096	-0.25745064625492137	2636	FALSE
ENSG00000166997	CNPY4	3.9916295544163223	-0.11083493647010823	0.5528424178160644	0.9998281229217031	7:100119634-100125508:+	protein_coding	245812	982	53.23828920570264	-0.25739864234024457	2637	FALSE
ENSG00000175931	UBE2O	6.887542955302884	-0.07491188537230783	0.5529672164350237	0.9998281229217031	17:76389456-76453152:-	protein_coding	63893	2359.8333333333335	58.30213998163714	-0.257300615790078	2638	FALSE
ENSG00000172315	TP53RK	4.993728490198142	-0.17558025679777006	0.5531667771455795	0.9998281229217031	20:46684365-46689444:-	protein_coding	112858	2596	43.97149460708784	-0.2571439112373884	2639	FALSE
ENSG00000159840	ZYX	5.456631763719846	-0.08592899538815867	0.5532934418164228	0.9998281229217031	7:143381295-143391111:+	protein_coding	7791	1140.5	63.66505918456818	-0.2570444774450172	2640	FALSE
ENSG00000205155	PSENEN	5.887838514852223	0.2618866223940107	0.553337610320394	0.9998281229217031	19:35745600-35747519:+	protein_coding	55851	853.3333333333334	52.61718749999998	0.2570098098156899	13092	FALSE
ENSG00000163719	MTMR14	5.752590107959357	0.05462479499883759	0.5534757469436288	0.9998281229217031	3:9649433-9702393:+	protein_coding	64419	1496.1538461538462	55.11568123393316	0.2569014049556701	13091	FALSE
ENSG00000080845	DLGAP4	6.266882561213143	-0.0587444747512032	0.5536242440864039	0.9998281229217031	20:36306336-36528637:+	protein_coding	22839	2108.25	59.84821534448001	-0.2567848996885851	2641	FALSE
ENSG00000182934	SRPRA	6.9801719820400825	-0.08403774413260459	0.5536265137384844	0.9998281229217031	11:126262938-126269144:-	protein_coding	6734	1273	52.09291886432499	-0.2567831192474927	2642	FALSE
ENSG00000236735	RPL31P63	4.485489457352048	0.09303906796732936	0.5536500766444947	0.9998281229217031	X:68600099-68600473:+	processed_pseudogene	NA	375	47.2	0.2567646356271429	13090	FALSE
ENSG00000109103	UNC119	4.839141918287868	0.07478655224905255	0.5537000042879562	0.9998281229217031	17:28546708-28552631:-	protein_coding	9094	1422.25	58.63069080682019	0.2567254731248091	13089	FALSE
ENSG00000224543	SNRPGP15	2.8551717343383998	-0.08798278284963115	0.5537517358550953	0.9998281229217031	19:14489388-14489609:+	processed_pseudogene	NA	222	39.1891891891892	-0.2566848993763545	2643	FALSE
ENSG00000188283	ZNF383	3.218231142004624	0.12273724943187876	0.5538330705148069	0.9998281229217031	19:37217926-37248738:+	protein_coding	163087	1901.5	42.72285038127795	0.2566211151970112	13088	FALSE
ENSG00000126522	ASL	4.731596037922812	-0.07476029559864948	0.553898037696915	0.9998281229217031	7:66075800-66094697:+	protein_coding	435	1575.611111111111	60.33637741969604	-0.25657017343232197	2644	FALSE
ENSG00000066279	ASPM	7.485317024965699	0.14042720217613655	0.553898376823774	0.9998281229217031	1:197084127-197146694:-	protein_coding	259266	6914	37.195063156879726	0.2565699075334229	13087	FALSE
ENSG00000180921	FAM83H	7.202533752352057	0.05847877677041735	0.5539017663058108	0.9998281229217031	8:143723933-143738234:-	protein_coding	286077	5124.666666666667	66.8726421230649	0.25656724995415786	13086	FALSE
ENSG00000262953	EIF4A1P9	1.2973364217201002	-0.15139785721941867	0.5539663511577686	0.9998281229217031	17:2586330-2587866:-	processed_pseudogene	NA	1207	48.6329743164872	-0.2565166142432651	2645	FALSE
ENSG00000235609	AF127577.4	2.272751094935844	0.13269858253800973	0.5540203226648945	0.9998281229217031	21:14818843-15014430:-	lncRNA	NA	5929	34.2890875358408	0.256474304117526	13085	FALSE
ENSG00000229320	KRT8P12	2.3897340693508196	-0.1196210160378993	0.5540426095310569	0.9998281229217031	3:160565447-160569248:+	transcribed_processed_pseudogene	NA	1197.5	56.99373695198327	-0.25645683387695883	2646	FALSE
ENSG00000129103	SUMF2	6.616608300449158	-0.06486440964971223	0.55410380430377	0.9998281229217031	7:56064002-56080670:+	protein_coding	25870	1365.6521739130435	54.29162687042342	-0.2564088680995022	2647	FALSE
ENSG00000241282	RPL34P33	3.1455465297433935	0.1103109419118756	0.5541449245104337	0.9998281229217031	19:22699352-22699685:+	processed_pseudogene	NA	334	44.6107784431138	0.25637664017378003	13084	FALSE
ENSG00000152253	SPC25	2.676014523196393	0.12156285688228759	0.5541505968708067	0.9998281229217031	2:168834132-168913371:-	protein_coding	57405	800.5	40.25608994378513	0.25637219465403943	13083	FALSE
ENSG00000203950	RTL8A	5.8279036638318304	-0.060052297616879954	0.5542014190381669	0.9998281229217031	X:135050932-135052196:-	protein_coding	26071	839.75	58.112533492110735	-0.25633236653708463	2648	FALSE
ENSG00000015479	MATR3	2.7095576181486773	-0.24127857953881982	0.5542331289052209	0.9998281229217031	5:139293674-139331677:+	protein_coding	9782	1525.1851851851852	39.9684312773191	-0.25630751812305286	2649	FALSE
ENSG00000177156	TALDO1	5.88636085114484	-0.0632419484802254	0.5542361624934409	0.9998281229217031	11:747415-765012:+	protein_coding	6888	790.5555555555555	54.82782853127197	-0.25630514102404883	2650	FALSE
ENSG00000163975	MELTF	2.729570383758458	-0.11515741079744511	0.554255951322731	0.9998281229217031	3:196988621-197029817:-	protein_coding	4241	1525.5714285714287	63.357992321378376	-0.25628963495186696	2651	FALSE
ENSG00000087470	DNM1L	7.27052047145939	0.06994153627139411	0.5544799264090575	0.9998281229217031	12:32679200-32745650:+	protein_coding	10059	1558.1333333333334	41.301557419134	0.25611417180080964	13082	FALSE
ENSG00000215057	PKMP5	1.858254352930109	-0.1310321108607066	0.5545197064607218	0.9998281229217031	6:5972412-5974012:+	processed_pseudogene	NA	1601	53.6539662710806	-0.2560830153307388	2652	FALSE
ENSG00000082996	RNF13	5.872646184224577	-0.10272703986860993	0.5545474807616022	0.9998281229217031	3:149812770-149962139:+	protein_coding	11342	1078.3125	40.71176027357562	-0.256061263311109	2653	FALSE
ENSG00000174939	ASPHD1	5.267357297906815	0.09322611537419448	0.5545495413118615	0.9998281229217031	16:29900375-29919864:+	protein_coding	253982	1242	63.91572732152442	0.256059649591859	13081	FALSE
ENSG00000245293	CYP2U1-AS1	0.586014877203184	0.3953444471395538	0.5547268429596384	0.9998281229217031	4:107863473-107989679:-	lncRNA	101929595;107986298	2616.1428571428573	42.073936547807584	0.25592081831588603	13080	FALSE
ENSG00000235371	AL122018.1	1.7866943047380055	-0.1516414880677358	0.5548835728063082	0.9998281229217031	1:236110061-236112370:+	processed_pseudogene	NA	2310	55.974025974026	-0.2557981321784025	2654	FALSE
ENSG00000242125	SNHG3	5.528226270138942	0.26345559292395415	0.5548891431682135	0.9998281229217031	1:28505980-28510892:+	lncRNA	8420	1666.6666666666667	46.07999999999999	0.255793772407428	13079	FALSE
ENSG00000275700	AATF	6.063528551626515	-0.07184707996774566	0.5549599214866952	0.9998281229217031	17:36948954-37056871:+	protein_coding	26574	866.6666666666666	51.06410256410256	-0.2557383799506056	2655	FALSE
ENSG00000119138	KLF9	4.398191278835128	0.08099743583428731	0.5550639491860916	0.9998281229217031	9:70384597-70414624:-	protein_coding	687	5175	46.3188405797101	0.255656978717463	13078	FALSE
ENSG00000148606	POLR3A	5.8063002724115	-0.08845060109446942	0.5551692915799267	0.9998281229217031	10:77969251-78029515:-	protein_coding	11128	2371.6	49.07235621521339	-0.2555745642863138	2656	FALSE
ENSG00000114812	VIPR1	4.539369439558152	0.10746538105975849	0.555237667515722	0.9998281229217031	3:42489299-42537573:+	protein_coding	7433	1445.2941176470588	58.01383801383801	0.25552107886566655	13077	FALSE
ENSG00000163884	KLF15	0.6165718554644837	-0.25799028265125756	0.5552832710077837	0.9998281229217031	3:126342635-126357408:-	protein_coding	28999	1543.5	60.090702947845784	-0.2554854102991731	2657	FALSE
ENSG00000157657	ZNF618	4.316455838688446	0.1404738595780259	0.5552844063842985	0.9998281229217031	9:113876282-114056591:+	protein_coding	114991	3938.8571428571427	54.48280864645291	0.25548452230690516	13076	FALSE
ENSG00000254996	ANKHD1-EIF4EBP3	2.851674705919876	0.23705345989634222	0.5553036085499239	0.9998281229217031	5:140401908-140549569:+	protein_coding	404734	5311.666666666667	45.848760589896465	0.2554695043264113	13075	FALSE
ENSG00000269887	AL391001.1	0.8220097705181796	0.17944390483084216	0.5553113351333232	0.9998281229217031	1:164680085-164680799:+	lncRNA	NA	715	33.1468531468531	0.2554634615254326	13074	FALSE
ENSG00000107485	GATA3	9.575936944345939	-0.12431643317918248	0.5553222064902539	0.9998281229217031	10:8045378-8075198:+	protein_coding	2625	1670.2	57.573943240330514	-0.2554549594045277	2658	FALSE
ENSG00000238003	RPL10P4	2.860093121965552	0.10735740868772027	0.5554103652512263	0.9998281229217031	1:201978642-201978949:+	processed_pseudogene	NA	308	53.2467532467532	0.2553860195634242	13073	FALSE
ENSG00000162227	TAF6L	3.1334816117300863	-0.15744020808325418	0.5554694920642987	0.9998281229217031	11:62771357-62787342:+	protein_coding	10629	800.5	60.68082448469708	-0.2553397887338615	2659	FALSE
ENSG00000041880	PARP3	3.6914311142550456	0.09828730117038034	0.5555023313127196	0.9998281229217031	3:51942345-51948867:+	protein_coding	10039	1458.7777777777778	57.803336126133	0.2553141140874247	13072	FALSE
ENSG00000247595	SPTY2D1OS	0.7697931175615274	-0.26284399034930134	0.5556802507135059	0.9998281229217031	11:18588781-18610255:+	protein_coding	100506540	644.2857142857143	44.72283813747227	-0.2551750380869632	2660	FALSE
ENSG00000102043	MTMR8	0.45175173882721315	0.32224773036604076	0.5560673131673805	0.9998281229217031	X:64268081-64395452:-	protein_coding	55613	1135.5	45.684720387494515	0.2548726329365084	13071	FALSE
ENSG00000120963	ZNF706	5.653790734640358	-0.059071763118384545	0.5561261497340471	0.9998281229217031	8:101177878-101206193:-	protein_coding	51123	948.9333333333333	43.70521287059154	-0.25482668338346104	2661	FALSE
ENSG00000224785	AC006026.1	1.8753383005779074	-0.15779495908619087	0.5563603629754375	0.9998281229217031	7:23562459-23564261:-	processed_pseudogene	NA	1803	37.4930671103716	-0.2546438182095191	2662	FALSE
ENSG00000070371	CLTCL1	3.3708501281685397	-0.11782066381854885	0.5563673704215351	0.9998281229217031	22:19179473-19291719:-	protein_coding	8218	2637.25	53.1424779599962	-0.2546383482368004	2663	FALSE
ENSG00000121104	FAM117A	4.533535073761402	-0.13778707777919993	0.5564296479992635	0.9998281229217031	17:49710332-49789180:-	protein_coding	81558	898.5833333333334	59.389780209589155	-0.25458973773922666	2664	FALSE
ENSG00000047634	SCML1	3.7195746404997263	0.10820408211623385	0.5564662788258445	0.9998281229217031	X:17737449-17754988:+	protein_coding	6322	2482.5714285714284	36.75336632523881	0.25456114824496406	13070	FALSE
ENSG00000238222	MKRN4P	1.1477434495666694	-0.1657627014077144	0.5564869738593653	0.9998281229217031	X:40834485-40836005:+	processed_pseudogene	NA	1521	53.188691650230105	-0.2545449970924512	2665	FALSE
ENSG00000224424	PRKAR2A-AS1	0.9903381092748029	0.20538214673528715	0.556717136464927	0.9998281229217031	3:48847572-48851981:+	lncRNA	100506637	2367.5714285714284	52.81481928437822	0.25436541034814575	13069	FALSE
ENSG00000213326	RPS7P11	6.452342981660638	0.11969207152468463	0.5572003510413668	0.9998281229217031	17:46721582-46722167:-	processed_pseudogene	NA	586	47.7815699658703	0.2539886186384537	13068	FALSE
ENSG00000115756	HPCAL1	4.952597855530606	-0.13295638695765122	0.5572065759768	0.9998281229217031	2:10302889-10427617:+	protein_coding	3241	1828.75	60.328092959671885	-0.25398376681091506	2666	FALSE
ENSG00000100749	VRK1	4.625941458759041	-0.11268719842545254	0.5572151325071888	0.9998281229217031	14:96797382-96931722:+	protein_coding	7443	746.2857142857143	39.54823889739661	-0.25397709778445254	2667	FALSE
ENSG00000114631	PODXL2	5.840980973964633	-0.09422953820404435	0.5573311034463392	0.9998281229217031	3:127629185-127672802:+	protein_coding	50512	2175	64.0919540229885	-0.25388671922950123	2668	FALSE
ENSG00000106333	PCOLCE	3.2840542323413606	0.14943046911645355	0.5573776518085722	0.9998281229217031	7:100602363-100608175:+	protein_coding	5118	732.7	63.43660434011194	0.25385044841566595	13067	FALSE
ENSG00000185129	PURA	5.712325202011903	-0.1425912073667027	0.5575465102034464	0.9998281229217031	5:140107777-140125619:+	protein_coding	5813	3026.2	43.46044544312999	-0.25371889817722604	2669	FALSE
ENSG00000135835	KIAA1614	1.4224111703791986	-0.18732626059866792	0.5576148707077163	0.9998281229217031	1:180912897-180951614:+	protein_coding	57710	3055.2	60.081173081958646	-0.2536656528078473	2670	FALSE
ENSG00000079134	THOC1	5.701018964048109	0.10691644540371961	0.5576286572742848	0.9998281229217031	18:214520-268050:-	protein_coding	9984	1345.1904761904761	38.33764027045204	0.253654915368651	13066	FALSE
ENSG00000214160	ALG3	5.673038667069983	-0.07500247132202091	0.5576471220970011	0.9998281229217031	3:184242301-184249548:-	protein_coding	10195	1011.0714285714286	57.02578594136346	-0.2536405347629496	2671	FALSE
ENSG00000102078	SLC25A14	4.220925780158892	0.12809693512659653	0.5576648799811186	0.9998281229217031	X:130339888-130373361:+	protein_coding	9016	1029.7333333333333	45.1637964521559	0.25362670517792085	13065	FALSE
ENSG00000231952	DPY19L1P2	1.3106380524978782	0.1472306116472997	0.5578498411881903	0.9998281229217031	7:32812757-32838570:+	unprocessed_pseudogene	NA	915	38.5792349726776	0.2534826862227083	13064	FALSE
ENSG00000214541	RPS4XP3	5.531684204551033	0.08146431710492819	0.5578687438890557	0.9998281229217031	20:56601701-56602113:+	processed_pseudogene	NA	413	45.0363196125908	0.25346797043543084	13063	FALSE
ENSG00000228195	RPL5P27	1.150772666683108	-0.2193579219548663	0.5578905555252737	0.9998281229217031	10:116749905-116751261:+	processed_pseudogene	NA	881	43.3598183881952	-0.2534509906562672	2672	FALSE
ENSG00000221817	PPP3CB-AS1	1.7127851505903082	0.16287014000310066	0.5579915264110292	0.9998281229217031	10:73495525-73520070:+	lncRNA	101929145	1299.9333333333334	46.320324119185614	0.25337239615359336	13062	FALSE
ENSG00000247137	AP000873.2	0.8786290147072167	-0.21546848778743688	0.5580663944959666	0.9998281229217031	11:83184491-83193794:-	lncRNA	NA	920.7	43.65156945802108	-0.2533141289335887	2673	FALSE
ENSG00000179344	HLA-DQB1	1.4293730855205256	-0.343246981896491	0.5582163868363401	0.9998281229217031	6:32659467-32668383:-	protein_coding	3119	1546.2222222222222	49.367634377694735	-0.2531974186389691	2674	FALSE
ENSG00000196220	SRGAP3	4.527671207199758	-0.09802726798594728	0.5582263247161534	0.9998281229217031	3:8980591-9363053:-	protein_coding	9901	2899.3846153846152	50.61551522869575	-0.25318968699932437	2675	FALSE
ENSG00000103769	RAB11A	8.3473647388778	-0.10018835575049016	0.5584024027662604	0.9998281229217031	15:65726054-65891989:+	protein_coding	8766	1183.7777777777778	40.94236906326261	-0.25305272164226794	2676	FALSE
ENSG00000226049	TLK2P1	4.340241109044736	-0.09114636120358366	0.5584253346222271	0.9998281229217031	17:34036681-34039872:-	processed_pseudogene	NA	3192	42.8571428571429	-0.2530348868801572	2677	FALSE
ENSG00000170260	ZNF212	3.785480187547209	-0.12416795091274496	0.558523290221167	0.9998281229217031	7:149239651-149255606:+	protein_coding	7988	1088.8	57.65980896399705	-0.25295871224642025	2678	FALSE
ENSG00000106462	EZH2	5.534981747731314	0.14281240315938923	0.5585518676069285	0.9998281229217031	7:148807383-148884321:-	protein_coding	2146	2270.4	44.63971106412968	0.25293649171656746	13061	FALSE
ENSG00000234801	MORF4	3.4513751405148856	-0.11209569341384454	0.5585621370317922	0.9998281229217031	4:173615936-173616906:-	processed_pseudogene	NA	971	42.9454170957776	-0.2529285069369796	2679	FALSE
ENSG00000225969	ABHD11-AS1	1.0861554632204202	0.16071454775439256	0.5587380525077991	0.9998281229217031	7:73735038-73736158:+	transcribed_unitary_pseudogene	NA	510	63.52941176470593	0.25279175027684886	13060	FALSE
ENSG00000165816	VWA2	3.199060575071758	0.12644669279132825	0.5588793225541875	0.9998281229217031	10:114239254-114294489:+	protein_coding	340706	3773.6666666666665	54.7566469393163	0.2526819581363534	13059	FALSE
ENSG00000139133	ALG10	4.050134760717	0.1062975073166048	0.5588876382682983	0.9998281229217031	12:34022468-34029694:+	protein_coding	84920	1774.5	40.27895181741333	0.2526754962013025	13058	FALSE
ENSG00000124275	MTRR	5.888237076311543	-0.20046881506957887	0.5589667268771594	0.9998281229217031	5:7851186-7906025:+	protein_coding	4552	1043.44	44.64080349612819	-0.25261404321147113	2680	FALSE
ENSG00000082269	FAM135A	2.8338613214988113	-0.1113598287977153	0.5589737503803935	0.9998281229217031	6:70412941-70561174:+	protein_coding	57579	3032.5625	37.120009892623806	-0.2526085862685295	2681	FALSE
ENSG00000234741	GAS5	7.9955889053495	0.1298096768139932	0.5590431411186899	0.9998281229217031	1:173858559-173868882:-	lncRNA	60674	814.0322580645161	42.98791361204676	0.25255467650204005	13057	FALSE
ENSG00000232553	CLK2P1	2.2023554607525084	0.14672134835810352	0.5591122596373974	0.9998281229217031	7:23585062-23586355:-	processed_pseudogene	NA	1294	52.62751159196291	0.2525009848751161	13056	FALSE
ENSG00000229020	AKR7A2P1	0.7684581807595628	-0.20603238336015373	0.5591355414400202	0.9998281229217031	1:112923423-112924337:+	processed_pseudogene	NA	915	58.9071038251366	-0.25248290094345166	2682	FALSE
ENSG00000160753	RUSC1	8.089747120213124	-0.07559916998522266	0.5591357458348462	0.9998281229217031	1:155320894-155331114:+	protein_coding	23623	1637.3125	61.16349200290109	-0.2524827421849356	2683	FALSE
ENSG00000138594	TMOD3	7.2490490596023855	-0.1685950913321744	0.5591895590904038	0.9998281229217031	15:51829628-51947295:+	protein_coding	29766;112268148	1361.2727272727273	41.67223186857219	-0.25244094611744605	2684	FALSE
ENSG00000214029	ZNF891	3.3703025362524746	0.08893013356397836	0.5592408044593682	0.9998281229217031	12:133106817-133130473:-	protein_coding	101060200	8754.5	39.425438345993484	0.2524011482333663	13055	FALSE
ENSG00000198513	ATL1	1.9912556369051537	0.10107212067157029	0.5594329484553158	0.9998281229217031	14:50532509-50634017:+	protein_coding	51062	1296.6923076923076	42.9613810286528	0.25225195893170604	13054	FALSE
ENSG00000124160	NCOA5	6.222671418004228	0.07214750443906975	0.5594380389543194	0.9998281229217031	20:46060991-46089962:-	protein_coding	57727	1975.5	52.69552012148825	0.25224800713448853	13053	FALSE
ENSG00000214595	EML6	0.7559835901528313	0.1873914210812967	0.5594571467575147	0.9998281229217031	2:54723499-54972025:+	protein_coding	400954	2712.3333333333335	47.38109868501905	0.25223317390686223	13052	FALSE
ENSG00000269929	MIRLET7A1HG	2.5689096876984894	-0.18478196090223983	0.55947264510343	0.9998281229217031	9:94166258-94200902:+	lncRNA	NA	1257.4	43.96373469063147	-0.2522211430428008	2685	FALSE
ENSG00000132670	PTPRA	6.173254629319543	-0.06050700306838712	0.5594947471436518	0.9998281229217031	20:2864184-3039076:+	protein_coding	5786	2449.875	49.61477626409511	-0.25220398652121695	2686	FALSE
ENSG00000081026	MAGI3	5.134058966289205	-0.09680027427012426	0.5596170807579836	0.9998281229217031	1:113390515-113685923:+	protein_coding	260425	3779.3333333333335	45.466572587757966	-0.25210903834438136	2687	FALSE
ENSG00000229852	AC019205.1	2.7499182510809477	0.40953575335097403	0.5598518544968549	0.9998281229217031	6:73263212-73301789:+	lncRNA	NA	2693.6666666666665	49.79581734933796	0.2519268788621993	13051	FALSE
ENSG00000107816	LZTS2	6.556407210637563	-0.049953713731452166	0.5598575845726816	0.9998281229217031	10:100996618-101007836:+	protein_coding	84445	1784.5714285714287	63.28049951969261	-0.25192243388705554	2688	FALSE
ENSG00000214612	RPS19P1	4.992621141508382	-0.054547297950255154	0.5599133476028023	0.9998281229217031	20:18504633-18505066:+	processed_pseudogene	NA	434	58.5253456221198	-0.2518791793684754	2689	FALSE
ENSG00000128891	CCDC32	4.022470045575981	-0.09586892214845433	0.5599140357723286	0.9998281229217031	15:40528683-40565057:-	protein_coding	90416	1255.8666666666666	49.28867183352798	-0.25187864559294487	2690	FALSE
ENSG00000204177	BMS1P1	2.437337719556709	0.17024269710100748	0.5599217890876751	0.9998281229217031	10:46786674-46811989:+	transcribed_unprocessed_pseudogene	399761	2813	42.76573053679345	0.2518726318148592	13050	FALSE
ENSG00000169026	SLC49A3	2.6219711017047427	0.10929812585441961	0.5599998039143874	0.9998281229217031	4:681829-689271:-	protein_coding	84179	1334.111111111111	65.44515699175481	0.25181212506328965	13049	FALSE
ENSG00000075413	MARK3	6.687709728384752	0.05599972904559278	0.5600819663319561	0.9998281229217031	14:103385392-103503831:+	protein_coding	4140	1464.6923076923076	46.18717504332755	0.2517484106353224	13048	FALSE
ENSG00000163083	INHBB	5.828798274188652	-0.11267280745703523	0.5603208221400087	0.9998281229217031	2:120346136-120351803:+	protein_coding	3625	3206	56.674984404242004	-0.2515632383704072	2691	FALSE
ENSG00000120053	GOT1	5.459114195052612	0.06711623194641045	0.5604791936568022	0.9998281229217031	10:99396870-99430624:-	protein_coding	2805	1113.3333333333333	49.1916167664671	0.25144050483128794	13047	FALSE
ENSG00000273032	DGCR5	3.1535584388531093	0.16148252204032737	0.5604853487737411	0.9998281229217031	22:18970439-19031242:+	lncRNA	26220	3302.7	53.510763920428744	0.25143573548628034	13046	FALSE
ENSG00000129993	CBFA2T3	5.254910345835139	-0.08623788026106964	0.5606263002170391	0.9998281229217031	16:88874858-88977207:-	protein_coding	863	1515.8181818181818	61.49694134580784	-0.25132653238520075	2692	FALSE
ENSG00000136295	TTYH3	6.8215698590428975	-0.11823912063078093	0.5606574217669378	0.9998281229217031	7:2631986-2664802:+	protein_coding	80727	2319.8571428571427	64.48057146376006	-0.25130242445046885	2693	FALSE
ENSG00000183458	AC138932.1	1.3805066993647872	0.30519343513473285	0.560701815149586	0.9998281229217031	16:14911551-14935708:+	transcribed_unprocessed_pseudogene	NA	3716.5	67.15996233014938	0.2512680379657591	13045	FALSE
ENSG00000176533	GNG7	3.674401910032239	-0.1559939843442936	0.5607548835300615	0.9998281229217031	19:2511219-2702694:-	protein_coding	2788	2458	57.8925956061839	-0.25122693552310854	2694	FALSE
ENSG00000225828	FAM229A	1.7131190113389536	0.17397888255962607	0.5608343349179209	0.9998281229217031	1:32361270-32364278:-	protein_coding	100128071	1066.5	62.89263947491794	0.25116540622375894	13044	FALSE
ENSG00000130522	JUND	6.961054080765591	0.08657856313367596	0.5608826989669508	0.9998281229217031	19:18279694-18281622:-	protein_coding	3727	1214.5	69.905310827501	0.251127956066554	13043	FALSE
ENSG00000130479	MAP1S	4.72956821279371	-0.1842199068979201	0.5610433051594261	0.9998281229217031	19:17719242-17734513:+	protein_coding	55201	898.7619047619048	64.79283670658049	-0.2510036156316743	2695	FALSE
ENSG00000135537	AFG1L	2.293049650742398	0.08921422922193238	0.5610446272932728	0.9998281229217031	6:108294991-108526796:+	protein_coding	246269	1788.142857142857	41.4795877606455	0.25100259219060994	13042	FALSE
ENSG00000188215	DCUN1D3	3.920698711696314	-0.07195205145906462	0.561131246036934	0.9998281229217031	16:20854925-20900358:-	protein_coding	123879	4066	45.03197245450075	-0.25093554736569396	2696	FALSE
ENSG00000143033	MTF2	4.211132458790257	0.06801209792067264	0.5612526153243874	0.9998281229217031	1:93079235-93139079:+	protein_coding	22823	1786.7857142857142	39.928043174095535	0.2508416222589037	13041	FALSE
ENSG00000181830	SLC35C1	4.500643752459261	-0.10642947648568997	0.5612872283321643	0.9998281229217031	11:45804072-45813016:+	protein_coding	55343	1615.5	62.3800680903745	-0.2508148397115059	2697	FALSE
ENSG00000138798	EGF	5.634256253811171	-0.15841149041351638	0.5613019788561524	0.9998281229217031	4:109912883-110013766:+	protein_coding	1950	2026.1538461538462	43.81169324221717	-0.25080342668324485	2698	FALSE
ENSG00000281026	N4BP2L2-IT2	1.2927159976026372	0.2272306777229404	0.5613247079647801	0.9998281229217031	13:32504506-32509395:-	lncRNA	116828	4890	38.0981595092025	0.25078584091484507	13040	FALSE
