gene_id	gene_name	logCPM	logFC	PValue	FDR	location	gene_biotype	entrezid	ave_tx_len	gc_content	rankingStat	signedRank	DE
ENSG00000235027	AC068580.3	1.1489173283456375	0.430498005485118	0.11691889677268572	0.9999991967531088	11:1760348-1762486:+	lncRNA	NA	2015	63.9205955334988	0.9321152912259538	15284	FALSE
ENSG00000113739	STC2	4.77133423969315	0.31332976680712005	0.11718074914621883	0.9999991967531088	5:173314713-173329503:-	protein_coding	8614	1518	52.92490118577074	0.9311437298390927	15283	FALSE
ENSG00000232859	LYRM9	1.0197441167682533	-0.44684425087765844	0.11737673552729792	0.9999991967531088	17:27878314-27894752:-	protein_coding	201229	1403.2857142857142	50.982388272421886	-0.9304179732190694	182	FALSE
ENSG00000159239	AC005041.1	1.278037071419929	-0.41820861600248566	0.11806296742847114	0.9999991967531088	2:74393836-74421662:-	protein_coding	NA	7033	48.6989904734822	-0.9278863052956257	183	FALSE
ENSG00000230079	STK24P1	0.9426955679200246	-0.41905507999080327	0.11840949896472418	0.9999991967531088	X:136295690-136300298:-	processed_pseudogene	NA	1291	46.862896979086	-0.9266134565447826	184	FALSE
ENSG00000271207	MTCO1P22	4.97249615722737	0.5054400817705411	0.11870036698355182	0.9999991967531088	5:100053686-100055045:-	processed_pseudogene	NA	1360	43.1617647058824	0.9255479383437649	15282	FALSE
ENSG00000197057	DTHD1	1.6962081039101984	0.3641441730753412	0.11914381344243062	0.9999991967531088	4:36281616-36347511:+	protein_coding	401124	3156.5	39.52162204973863	0.9239285035279241	15281	FALSE
ENSG00000079385	CEACAM1	1.6838714836434523	-0.42510226788558525	0.11964260512317801	0.9999991967531088	19:42507304-42561234:-	protein_coding	634	1544.7142857142858	49.44048830111901	-0.9221141391186263	185	FALSE
ENSG00000186352	ANKRD37	1.5698946462596914	-0.3684000493558996	0.12001169898712942	0.9999991967531088	4:185396021-185400628:+	protein_coding	353322	778.1666666666666	51.317198543585334	-0.9207764159698549	186	FALSE
ENSG00000155760	FZD7	0.9878806244861299	-0.3680518893624769	0.12051902331128721	0.9999991967531088	2:202034587-202038445:+	protein_coding	8324	3859	52.7597823270277	-0.9189443965160821	187	FALSE
ENSG00000234648	AL162151.2	4.702824749722309	-0.38594934835227396	0.12123845014195497	0.9999991967531088	14:98973314-98973471:+	processed_pseudogene	NA	158	59.49367088607589	-0.9163596240950698	188	FALSE
ENSG00000167994	RAB3IL1	1.688818005371893	-0.43210358208323163	0.12125402139643077	0.9999991967531088	11:61897301-61920269:-	protein_coding	5866	1436.5	63.32521174150132	-0.9163038490859609	189	FALSE
ENSG00000158406	H4C8	4.780624765625568	0.32488418896181026	0.12209990834474185	0.9999991967531088	6:26277609-26285638:-	protein_coding	8365	1198	44.852531997774044	0.9132846620615696	15280	FALSE
ENSG00000274180	NATD1	2.322815357003816	-0.335100984966958	0.12299744802777358	0.9999991967531088	17:21238870-21253410:-	protein_coding	256302	4931	60.0283918069357	-0.9101038992838013	190	FALSE
ENSG00000286482	AL117344.2	0.6769052613423875	-0.41809344181876845	0.12323562506094426	0.9999991967531088	6:157377062-157380896:-	lncRNA	NA	3835	49.2307692307692	-0.9092637277976152	191	FALSE
ENSG00000275764	AC092747.4	3.74856562385175	0.39303107965422157	0.12329963259912594	0.9999991967531088	12:27037100-27038960:+	lncRNA	NA	1861	32.7243417517464	0.9090382174870744	15279	FALSE
ENSG00000230658	KLHL7-DT	1.1750830187409742	-0.4064994109294688	0.12385871939268508	0.9999991967531088	7:23100214-23105703:-	lncRNA	NA	3500	41.1285714285714	-0.9070734145861399	192	FALSE
ENSG00000136099	PCDH8	0.7071796505801582	-0.4503149874689759	0.12405825126950216	0.9999991967531088	13:52842889-52848641:-	protein_coding	5100	3180	58.9517819706499	-0.9063743449617846	193	FALSE
ENSG00000163947	ARHGEF3	3.554663934153486	-0.3660420760637305	0.12457497753575522	0.9999991967531088	3:56727418-57079329:-	protein_coding	50650	1673.1333333333334	47.57142287922859	-0.904569182471964	194	FALSE
ENSG00000119986	AVPI1	2.1906764513081094	-0.37199244825041217	0.12484614982330315	0.9999991967531088	10:97677424-97687241:-	protein_coding	60370	1375	59.4181818181818	-0.9036248464746435	195	FALSE
ENSG00000238142	BX284668.5	1.0910072002890154	-0.42608939893531805	0.1250846963519837	0.9999991967531088	1:16887577-16889706:-	lncRNA	105376805	765.5714285714286	46.23997014368352	-0.9027958213732814	196	FALSE
ENSG00000104267	CA2	2.8349785334529325	0.3289585018595132	0.12543799741126063	0.9999991967531088	8:85463968-85481493:+	protein_coding	760	879.8	46.94248692884749	0.9015708880156745	15278	FALSE
ENSG00000180658	OR2A4	0.7025234234304798	-0.4105876204057561	0.1256059003467237	0.9999991967531088	6:131699644-131701401:-	protein_coding	79541	1758	45.221843003413	-0.9009899591033136	197	FALSE
ENSG00000091129	NRCAM	4.131590659987502	-0.33070011232145174	0.1256287791321341	0.9999991967531088	7:108147623-108456717:-	protein_coding	4897	2578.125	42.12848484848484	-0.900910860705716	198	FALSE
ENSG00000257813	AC090525.2	0.9126118644701265	-0.4473597218319288	0.12643220760519172	0.9999991967531088	12:43569769-43572038:-	processed_pseudogene	NA	2270	40.352422907489	-0.8981422788744771	199	FALSE
ENSG00000143845	ETNK2	7.146035272874133	0.3175792104091582	0.12656807526363067	0.9999991967531088	1:204131062-204152044:-	protein_coding	55224	985.0909090909091	56.96751568844591	0.8976758242181225	15277	FALSE
ENSG00000257956	NOP56P3	1.1928542688175978	0.3680525368690925	0.12658874196570008	0.9999991967531088	12:79558782-79559166:+	processed_pseudogene	NA	385	46.7532467532467	0.8976049161162902	15276	FALSE
ENSG00000160352	ZNF714	0.9079196441360157	-0.4013599666289858	0.12685212614653876	0.9999991967531088	19:21082159-21125270:+	protein_coding	148206	2231.8	39.74818532126534	-0.8967022492465768	200	FALSE
ENSG00000081138	CDH7	1.7276741524650254	-0.41720173038677194	0.12710928292266754	0.9999991967531088	18:65750252-65890337:+	protein_coding	1005	4842.75	39.63657013060762	-0.8958227313116587	201	FALSE
ENSG00000186648	CARMIL3	1.3190831873555264	0.3769459956328446	0.12779582766532133	0.9999991967531088	14:24052009-24069729:+	protein_coding	90668	3034	60.71193144363877	0.8934833249844036	15275	FALSE
ENSG00000171132	PRKCE	1.800049303026694	-0.41516334164179636	0.12919961195365273	0.9999991967531088	2:45651345-46187990:+	protein_coding	5581	1010.4666666666667	50.43214356402981	-0.8887387907266966	202	FALSE
ENSG00000124429	POF1B	3.8415841789565883	-0.3102490183040548	0.12920028980679463	0.9999991967531088	X:85277396-85379717:-	protein_coding	79983	2917.5	38.90317052270784	-0.8887365121818747	203	FALSE
ENSG00000160179	ABCG1	5.577976106751269	-0.307004233004527	0.12925496447595577	0.9999991967531088	21:42199689-42297244:+	protein_coding	9619	2539.909090909091	54.48656000572676	-0.8885527673589135	204	FALSE
ENSG00000178038	ALS2CL	3.1853501461541396	0.4074958780368251	0.12927078287105837	0.9999991967531088	3:46668995-46693704:-	protein_coding	259173	3775.4	59.471844043015324	0.8884996210724434	15274	FALSE
ENSG00000119599	DCAF4	3.559157708627164	-0.3345884706919092	0.1293892678744461	0.9999991967531088	14:72926377-72959703:+	protein_coding	26094	1326.8	52.29625163300171	-0.8881017445034844	205	FALSE
ENSG00000241464	RPL39P38	2.646832352239194	-0.36239456132107417	0.12960373408556786	0.9999991967531088	19:18285343-18285495:-	processed_pseudogene	NA	153	40.5228758169935	-0.8873824855842904	206	FALSE
ENSG00000145087	STXBP5L	0.9023901939993524	-0.4029584998679539	0.12967283614590208	0.9999991967531088	3:120908072-121424761:+	protein_coding	9515	4275	39.91520467836258	-0.8871509903575904	207	FALSE
ENSG00000226887	ERVMER34-1	0.9126806290925603	-0.41327885565547207	0.1297460312528603	0.9999991967531088	4:52722618-52751586:-	protein_coding	100288413	2289.6666666666665	45.47969136701123	-0.886905917728783	208	FALSE
ENSG00000206417	H1-10-AS1	1.459376749210611	0.3875212143106336	0.1298579954493341	0.9999991967531088	3:129315392-129326225:+	lncRNA	NA	1231.25	58.558375634517745	0.8865313053906623	15273	FALSE
ENSG00000138134	STAMBPL1	1.0143216047759278	-0.39329757640001856	0.13021532065524874	0.9999991967531088	10:88879734-88975153:+	protein_coding	57559	1896.8333333333333	43.60776733151744	-0.885337915271707	209	FALSE
ENSG00000225530	SP3P	0.900486404548541	-0.4891454656335816	0.13038298885697297	0.9999991967531088	13:89361160-89363224:-	processed_pseudogene	NA	2065	43.9225181598063	-0.8847790675571259	210	FALSE
ENSG00000126882	FAM78A	1.0582420683892146	-0.43442095607262293	0.13045787712422866	0.9999991967531088	9:131258076-131276510:-	protein_coding	286336	3234.5	57.58231565929821	-0.8845296928128755	211	FALSE
ENSG00000106366	SERPINE1	1.4598981018367698	-0.38451753983952464	0.13117487456166496	0.9999991967531088	7:101127104-101139247:+	protein_coding	5054	3156	51.52091254752851	-0.8821493424313408	212	FALSE
ENSG00000179131	AC073335.1	0.9541437741573833	-0.5341969345983814	0.13143656407271403	0.9999991967531088	7:66914581-66914943:+	processed_pseudogene	NA	363	44.9035812672176	-0.8812838024622556	213	FALSE
ENSG00000254837	AP001372.2	1.7342457855202182	-0.3410007969975122	0.13144723803239625	0.9999991967531088	11:74493366-74498533:+	lncRNA	100287896	1695	42.359882005899706	-0.8812485348515815	214	FALSE
ENSG00000215572	ESRRAP1	1.0950564734295867	-0.40281264858702087	0.13148475288280537	0.9999991967531088	13:19560013-19561269:-	processed_pseudogene	NA	1257	64.5186953062848	-0.8811246055223587	215	FALSE
ENSG00000158966	CACHD1	2.6727144215177834	-0.31921679038722284	0.13150164498979747	0.9999991967531088	1:64470129-64693058:+	protein_coding	57685	4711.833333333333	46.31601287538468	-0.8810688144326002	216	FALSE
ENSG00000173334	TRIB1	3.903288397409462	0.31776565222513453	0.13168797196779614	0.9999991967531088	8:125430358-125438403:+	protein_coding	10221	1707.5	51.376281112737935	0.8804538905398631	15272	FALSE
ENSG00000135373	EHF	9.839375474765065	0.29667668617729726	0.13191602175720715	0.9999991967531088	11:34621093-34663288:+	protein_coding	26298	1326	45.010055304172944	0.8797024543537153	15271	FALSE
ENSG00000128284	APOL3	1.6391957469128047	-0.3794589283229495	0.1323134633837314	0.9999991967531088	22:36140330-36166177:-	protein_coding	80833	1267.095238095238	50.17475290315307	-0.8783959624960096	217	FALSE
ENSG00000025434	NR1H3	4.639321779667968	-0.3088956887904152	0.13251679772097946	0.9999991967531088	11:47248300-47269033:+	protein_coding	10062	978.7142857142857	58.916946431177934	-0.8777290674241824	218	FALSE
ENSG00000233189	RPL12P29	1.1417460651213018	0.3784146718112323	0.1327804232318192	0.9999991967531088	10:84389170-84389626:-	processed_pseudogene	NA	457	48.14004376367609	0.8768659513921357	15270	FALSE
ENSG00000140465	CYP1A1	2.2299247138733014	-0.3875335508018639	0.13302081800656906	0.9999991967531088	15:74719542-74725536:-	protein_coding	1543	1835.5	53.538545355488964	-0.8760803858159053	219	FALSE
ENSG00000171385	KCND3	2.3975897230670564	0.3641476756633059	0.13606963415172307	0.9999991967531088	1:111770662-111989155:-	protein_coding	3752	4257	52.30600579437787	0.8662387828918009	15269	FALSE
ENSG00000177738	AC025171.1	1.1062982427190606	-0.3625387209423371	0.13608175514997556	0.9999991967531088	5:43013060-43067452:-	lncRNA	648987	1943.2	49.34129271305063	-0.8662000979328655	220	FALSE
ENSG00000214846	AC114744.1	0.9852762478125953	-0.46282478369794966	0.13620957588332608	0.9999991967531088	4:15730962-15731627:-	processed_pseudogene	NA	666	50.4504504504504	-0.8657923593314648	221	FALSE
ENSG00000160113	NR2F6	7.139193374248217	0.29391891214188093	0.13622556268447367	0.9999991967531088	19:17231883-17245940:-	protein_coding	2063	1567.5	71.06858054226474	0.86574138955153	15268	FALSE
ENSG00000145349	CAMK2D	6.8098132796829365	0.294366879811093	0.13629801241154138	0.9999991967531088	4:113451032-113761927:-	protein_coding	817	2415.1428571428573	42.97882408612325	0.8655104772907389	15267	FALSE
ENSG00000162645	GBP2	4.800503626807524	-0.312204291259105	0.13722459695297118	0.9999991967531088	1:89106132-89150456:-	protein_coding	2634	3007.5	42.16126350789691	-0.8625680361255612	222	FALSE
ENSG00000180998	GPR137C	2.4420039110471197	0.33988424579723375	0.13725545340230405	0.9999991967531088	14:52552836-52637713:+	protein_coding	283554	3257.75	37.748446013352776	0.8624703912459754	15266	FALSE
ENSG00000081148	IMPG2	0.7774242651260292	-0.3962143917445634	0.13734915175536336	0.9999991967531088	3:101222546-101320575:-	protein_coding	50939	8352	39.8108237547893	-0.8621740183628408	223	FALSE
ENSG00000123095	BHLHE41	4.854941560250865	-0.3017729641246657	0.13767702815443195	0.9999991967531088	12:26120030-26125037:-	protein_coding	79365	1510.3333333333333	48.55440300154494	-0.8611385170998815	224	FALSE
ENSG00000153046	CDYL	4.758886847815146	-0.3221262897164194	0.1377651829197227	0.9999991967531088	6:4706159-4955551:+	protein_coding	9425	1875	47.46074074074076	-0.8608605268145355	225	FALSE
ENSG00000177679	SRRM3	2.8754186854707173	0.31279052041255584	0.13894102435880729	0.9999991967531088	7:76201896-76287288:+	protein_coding	222183	1940.4	63.36837765409194	0.8571695035634517	15265	FALSE
ENSG00000164056	SPRY1	3.171503326225627	-0.32132296182555287	0.13904644756721474	0.9999991967531088	4:123396795-123403760:+	protein_coding	10252	1721.111111111111	46.34602969657843	-0.8568401022450858	226	FALSE
ENSG00000070731	ST6GALNAC2	6.703883339838324	-0.33368961266433245	0.13956599951265913	0.9999991967531088	17:76565377-76586956:-	protein_coding	10610	764.3333333333334	56.76697194359645	-0.8552203698398714	227	FALSE
ENSG00000241839	PLEKHO2	1.6230560854618883	-0.35300048715642274	0.13975353413559416	0.9999991967531088	15:64841883-64868002:+	protein_coding	80301	3629	58.2391843483053	-0.8546372007139562	228	FALSE
ENSG00000150347	ARID5B	4.487132845641681	0.3099662942577067	0.14066870796256425	0.9999991967531088	10:61901684-62096944:+	protein_coding	84159	3159.25	45.91279575848696	0.8518025015036387	15264	FALSE
ENSG00000267244	AC012615.6	0.8463835009725326	0.37419938411996373	0.14082536009918034	0.9999991967531088	19:1822089-1824542:+	lncRNA	NA	1210.75	63.658889118315095	0.8513191295732648	15263	FALSE
ENSG00000085377	PREP	5.694376725356217	0.29855739367762407	0.14122273402797178	0.9999991967531088	6:105273218-105454062:-	protein_coding	5550	3994.3333333333335	43.94558958524576	0.8500953849544822	15262	FALSE
ENSG00000270702	AC073657.2	2.175360718695432	-0.3606684914978419	0.14128232389537687	0.9999991967531088	15:41718370-41718672:-	processed_pseudogene	NA	303	41.9141914191419	-0.8499121701747864	229	FALSE
ENSG00000135549	PKIB	7.521870268299532	0.29420923936215737	0.14143266945000507	0.9999991967531088	6:122471917-122726373:+	protein_coding	5570	1139.0833333333333	39.13965908259566	0.8494502615215791	15261	FALSE
ENSG00000221963	APOL6	2.108893219795382	-0.3646362745520221	0.14187406463394556	0.9999991967531088	22:35648446-35668404:+	protein_coding	80830	10065	40.2881271733731	-0.8480969887273314	230	FALSE
ENSG00000272189	AL024508.1	0.9074777008853994	-0.4415916991593965	0.14220861751554992	0.9999991967531088	6:136550661-136552554:+	lncRNA	NA	1894	44.5089757127772	-0.8470740855608649	231	FALSE
ENSG00000151882	CCL28	1.813840793582803	-0.3422187485645299	0.14231583392135513	0.9999991967531088	5:43376645-43412391:-	protein_coding	56477	1640.75	42.556757580374835	-0.846746778045609	232	FALSE
ENSG00000116704	SLC35D1	4.817836790179443	-0.3116730213306961	0.142466991519025	0.9999991967531088	1:66999350-67054148:-	protein_coding	23169	6193	41.8375585338285	-0.8462857466148748	233	FALSE
ENSG00000125170	DOK4	3.1410674228440625	-0.32095261927342333	0.14279109246771607	0.9999991967531088	16:57471922-57487327:-	protein_coding	55715	971.2777777777778	59.13172796430818	-0.8452988836857344	234	FALSE
ENSG00000170142	UBE2E1	4.777785348027534	-0.34609710372581004	0.14302895587455078	0.9999991967531088	3:23805955-23891640:+	protein_coding	7324	961.1818181818181	43.14764021564363	-0.8445760317410744	235	FALSE
ENSG00000213055	EEF1B2P7	1.9453355441373064	-0.36907926795954826	0.1435221369492321	0.9999991967531088	2:232729523-232730198:-	processed_pseudogene	NA	676	44.0828402366864	-0.8430811078956462	236	FALSE
ENSG00000229950	TFAP2A-AS1	0.7178903568997607	0.42074523399605873	0.14388903174273163	0.9999991967531088	6:10409340-10416446:+	lncRNA	NA	1242.5	53.68209255533195	0.8419723098518277	15260	FALSE
ENSG00000185477	GPRIN3	0.9669031949798348	-0.450544544047242	0.1440560528201693	0.9999991967531088	4:89236383-89307800:-	protein_coding	285513	10148.5	39.956643838990985	-0.8414684891977066	237	FALSE
ENSG00000114023	FAM162A	5.5328788450999316	0.30564661871809207	0.14416736622286105	0.9999991967531088	3:122384176-122412334:+	protein_coding	26355	1622.6666666666667	42.05012325390302	0.841133035547792	15259	FALSE
ENSG00000184949	FAM227A	2.9920726472900925	0.35924549681875767	0.14424157506701443	0.9999991967531088	22:38578120-38656629:-	protein_coding	646851	2708	45.65596884651538	0.8409095439175303	15258	FALSE
ENSG00000174788	PCP2	2.68884818488073	0.430911535657202	0.14548538768567637	0.9999991967531088	19:7631611-7633719:-	protein_coding	126006	602	62.375415282392005	0.8371806243149209	15257	FALSE
ENSG00000128596	CCDC136	0.6438087682402068	0.4725904471884448	0.14561761186494476	0.9999991967531088	7:128790757-128822132:+	protein_coding	64753	1545.2666666666667	54.74351783942362	0.8367860956740739	15256	FALSE
ENSG00000185022	MAFF	2.6572161210101557	0.31715205662970625	0.1462777446424637	0.9999991967531088	22:38200767-38216507:+	protein_coding	23764	2033.375	60.164750722321266	0.834821744375036	15255	FALSE
ENSG00000103489	XYLT1	0.8538979256891057	-0.4263386597352129	0.14657426866430667	0.9999991967531088	16:17101769-17470960:-	protein_coding	64131	2941.5	52.12476627570969	-0.8339422640600909	238	FALSE
ENSG00000229589	ACVR2B-AS1	1.3181254273409608	-0.48247025102344787	0.14658525914703358	0.9999991967531088	3:38451027-38454820:-	lncRNA	100128640	2517	48.9471593166468	-0.83390970086121	239	FALSE
ENSG00000228938	SNRPD2P1	1.981124412622687	-0.4433587552608232	0.14667897644371047	0.9999991967531088	10:89978717-89979070:+	processed_pseudogene	NA	354	54.2372881355932	-0.8336321292977414	240	FALSE
ENSG00000280106	AC008555.6	0.822041783427639	0.41940849121771606	0.14700789694092614	0.9999991967531088	19:34949038-34951205:-	TEC	NA	2168	33.210332103321	0.8326593352807269	15254	FALSE
ENSG00000163376	KBTBD8	0.7719093696097749	-0.3817855668225076	0.14760671127377892	0.9999991967531088	3:66998307-67011210:+	protein_coding	84541	1471.2	38.254486133768374	-0.8308938958808181	241	FALSE
ENSG00000234171	RNASEH1-AS1	2.3396149442114105	-0.31682260383749095	0.14805964610305355	0.9999991967531088	2:3558474-3564842:+	lncRNA	NA	2094.6666666666665	50.14322087842137	-0.8295632930172688	242	FALSE
ENSG00000165028	NIPSNAP3B	1.0425367082121615	-0.36854937687123024	0.14806272908835771	0.9999991967531088	9:104764129-104777764:+	protein_coding	55335	2464.3333333333335	40.20018936832136	-0.8295542499754888	243	FALSE
ENSG00000286563	AC078983.1	0.5574446162959871	-0.41137426047483605	0.1482551016105816	0.9999991967531088	12:67329014-67350924:+	lncRNA	NA	1743	33.3907056798623	-0.828990353186611	244	FALSE
ENSG00000164649	CDCA7L	5.248651118137904	-0.3211677508693909	0.1486964513791157	0.9999991967531088	7:21900899-21945903:-	protein_coding	55536	1345.1	46.33112779718978	-0.8276993957339833	245	FALSE
ENSG00000213281	NRAS	2.1778291842310042	0.326887665184738	0.14873963817477523	0.9999991967531088	1:114704469-114716771:-	protein_coding	4893	4326	37.4248728617661	0.8275732793154549	15253	FALSE
ENSG00000227268	KLLN	1.9220015120059806	-0.3267279053534024	0.1487557038395425	0.9999991967531088	10:87859158-87863437:-	protein_coding	100144748	4280	49.1121495327103	-0.8275263728360721	246	FALSE
ENSG00000134256	CD101	0.6884721172591429	-0.5084576210002254	0.1487783842390142	0.9999991967531088	1:117001750-117036476:+	protein_coding	9398	1926	50.441329179646985	-0.8274601621210538	247	FALSE
ENSG00000109265	CRACD	3.495683003602249	-0.3717413040671885	0.14885220670110935	0.9999991967531088	4:56049073-56328625:+	protein_coding	57482	2204.5555555555557	55.72803790131543	-0.8272447226496968	248	FALSE
ENSG00000184441	AP001062.1	3.317117774541666	0.3311462010928157	0.1493893600842412	0.9999991967531088	21:44331234-44335851:+	lncRNA	NA	4354	61.5755627009646	0.8256803330510954	15252	FALSE
ENSG00000259751	AC018868.2	1.8721707487069983	-0.37635713004973204	0.14949273210431122	0.9999991967531088	15:34849137-34850395:-	processed_pseudogene	NA	1259	49.0071485305798	-0.8253799209430235	249	FALSE
ENSG00000250321	AC079140.2	2.840622219917634	-0.39488057704678875	0.14959422084710866	0.9999991967531088	4:342821-342962:-	processed_pseudogene	NA	142	47.1830985915493	-0.8250851838959609	250	FALSE
ENSG00000150540	HNMT	2.4466285945572386	-0.32465086369960783	0.14978732189583135	0.9999991967531088	2:137964020-138016364:+	protein_coding	3176	988.75	39.34260429835651	-0.8245249440710785	251	FALSE
ENSG00000169242	EFNA1	6.324344127212403	-0.3026156675755032	0.15005955032043408	0.9999991967531088	1:155127876-155134899:+	protein_coding	1942	1217.2	55.76733486690769	-0.8237363593229238	252	FALSE
ENSG00000277128	AL589743.4	0.9480457870634762	-0.3614046235742703	0.15006071991813516	0.9999991967531088	14:19124807-19175530:-	lncRNA	NA	2643.3333333333335	37.46532156368222	-0.8237329743477788	253	FALSE
ENSG00000106829	TLE4	0.7608562684362816	-0.420101380664805	0.1501201151519155	0.9999991967531088	9:79571773-79726882:+	protein_coding	7091	1252.5357142857142	50.605913717886565	-0.8235611111266457	254	FALSE
ENSG00000241878	PISD	5.464117088464995	0.29651470266362906	0.15064724824517522	0.9999991967531088	22:31618491-31662432:-	protein_coding	23761	1540.3529411764705	58.313602688459476	0.8220387968339735	15251	FALSE
ENSG00000249087	ZNF436-AS1	1.4640561587969094	0.3335310620479713	0.15098362104095195	0.9999991967531088	1:23368997-23371839:+	lncRNA	NA	850.2857142857143	52.85618279569896	0.821070163152863	15250	FALSE
ENSG00000130513	GDF15	4.974826567092841	-0.29893466404124025	0.15151621079392846	0.9999991967531088	19:18374731-18389176:+	protein_coding	9518	690.4	60.19698725376594	-0.8195408992955598	255	FALSE
ENSG00000215571	GRK6P1	1.1278381065538097	-0.37857642722073725	0.15184887364041746	0.9999991967531088	13:21319156-21320866:+	processed_pseudogene	NA	1711	59.7895967270602	-0.8185884251718969	256	FALSE
ENSG00000238150	AC008753.1	5.245956960581433	0.36906718742589745	0.15225398405029134	0.9999991967531088	19:53775599-53775882:+	processed_pseudogene	NA	284	50	0.8174313343048139	15249	FALSE
ENSG00000116649	SRM	5.658543328613347	0.3082786152556193	0.15254506434154425	0.9999991967531088	1:11054584-11060020:-	protein_coding	6723	668.3333333333334	63.61596009975062	0.8166018395712884	15248	FALSE
ENSG00000279332	AC090772.4	1.3818302945952299	0.38051173142369943	0.15367996345094156	0.9999991967531088	18:24135468-24135829:-	TEC	NA	362	34.2541436464088	0.8133827514327779	15247	FALSE
ENSG00000218069	RSL24D1P1	2.0585353191615168	-0.36898260522407234	0.153761986713803	0.9999991967531088	6:27780619-27781111:-	processed_pseudogene	NA	493	36.9168356997972	-0.8131510182468902	257	FALSE
ENSG00000227719	AC006042.1	1.333808455205597	0.4358623068386067	0.15380506461313698	0.9999991967531088	7:8114025-8116561:+	lncRNA	NA	524	45.6106870229008	0.813029363511675	15246	FALSE
ENSG00000088881	EBF4	3.4350914064690694	0.31582762274030085	0.15392479122364494	0.9999991967531088	20:2692874-2760108:+	protein_coding	57593	1501.7142857142858	64.98287671232876	0.8126914267927122	15245	FALSE
ENSG00000137699	TRIM29	1.8368659366808158	-0.33019829859892935	0.15425006029284624	0.9999991967531088	11:120111286-120185529:-	protein_coding	23650	977.4285714285714	57.809607327292206	-0.8117746575388354	258	FALSE
ENSG00000169193	CCDC126	4.081314856704922	-0.31820446386372786	0.15430079407135777	0.9999991967531088	7:23597382-23644708:+	protein_coding	90693	1177.5	38.09978768577493	-0.8116318389406006	259	FALSE
ENSG00000187627	RGPD1	0.520444056819502	-0.38527620330068496	0.15436084816946627	0.9999991967531088	2:86907953-87013976:+	protein_coding	400966	4285.8	40.34719305613889	-0.811462843767997	260	FALSE
ENSG00000271971	AC120053.1	1.5466888517964483	0.4193564090293069	0.1543982190687601	0.9999991967531088	8:93715378-93716113:-	lncRNA	NA	736	31.3858695652174	0.8113577134113633	15244	FALSE
ENSG00000174628	IQCK	3.9063629619772033	-0.31324253550396725	0.1545433984698444	0.9999991967531088	16:19716456-19858467:+	protein_coding	124152	1148.2857142857142	47.393630256282655	-0.8109495416802743	261	FALSE
ENSG00000127080	IPPK	3.052005583301591	-0.33476221724994704	0.15486463883766993	0.9999991967531088	9:92613183-92670131:-	protein_coding	64768	2499	50.847005468854206	-0.8100477359582614	262	FALSE
ENSG00000215374	FAM66B	0.8430542693443518	-0.38860145059865747	0.15495817944672147	0.9999991967531088	8:7298744-7355359:-	lncRNA	NA	3213.222222222222	48.91247968463638	-0.8097854946436658	263	FALSE
ENSG00000237248	LINC00987	0.9150450337092113	-0.34022399135208314	0.15561108780672606	0.9999991967531088	12:9240003-9257960:+	lncRNA	100499405	1348	43.65727002967359	-0.807959461319866	264	FALSE
ENSG00000082482	KCNK2	2.381645583047021	0.3368608480005857	0.1567742597610271	0.9999991967531088	1:215005775-215237090:+	protein_coding	3776	1437.6666666666667	46.81196383028055	0.8047252411503494	15243	FALSE
ENSG00000245498	AP000866.1	0.9884534914405031	-0.3824161746557582	0.15747472274894692	0.9999991967531088	11:124800424-124834487:+	lncRNA	100507283	2746.4375	44.77391165828459	-0.8027891475991944	265	FALSE
ENSG00000198873	GRK5	0.832117252051392	-0.4734784928345622	0.15767690609026702	0.9999991967531088	10:119207571-119459745:+	protein_coding	2869	6032.5	53.302942395358514	-0.8022319102982927	266	FALSE
ENSG00000134901	POGLUT2	2.652901732895808	-0.34508119862457026	0.15773465908428208	0.9999991967531088	13:102784281-102798976:-	protein_coding	79070	1284.75	43.31582019848219	-0.8020728685277061	267	FALSE
ENSG00000233143	DIRC3-AS1	0.9493892776970687	0.40885681222571574	0.15833644154511342	0.9999991967531088	2:217261699-217336120:+	lncRNA	NA	3122.6666666666665	42.7038855678907	0.8004191196254786	15242	FALSE
ENSG00000188747	NOXA1	3.8878883271247884	0.3587164227862871	0.15848012673909578	0.9999991967531088	9:137423350-137434406:+	protein_coding	10811	1571	69.63717377466581	0.800025190157117	15241	FALSE
ENSG00000188599	NPIPP1	2.1774197507573536	0.4403501356019012	0.15897958399315093	0.9999991967531088	16:15104312-15123498:-	transcribed_unprocessed_pseudogene	NA	953.3333333333334	46.643356643356626	0.7986586437827574	15240	FALSE
ENSG00000279124	AL356585.2	2.964458870924491	-0.3659805760912092	0.15910490449949205	0.9999991967531088	13:18279320-18309934:-	unprocessed_pseudogene	NA	2396	58.5976627712855	-0.7983164327717945	268	FALSE
ENSG00000288066	AC097448.1	2.298295505137091	0.33293933516243257	0.15989192685155595	0.9999991967531088	2:151796688-151798688:+	lncRNA	NA	1912	36.9769874476987	0.7961734637855582	15239	FALSE
ENSG00000152503	TRIM36	4.498739898141136	0.2969982410673782	0.16033274592347663	0.9999991967531088	5:115124762-115180546:-	protein_coding	55521	1529	42.831916285153696	0.7949777694642924	15238	FALSE
ENSG00000215237	AL592293.1	1.3511866647190762	-0.3740340374941327	0.16052551604842874	0.9999991967531088	9:14993312-15019729:+	unprocessed_pseudogene	NA	1188	38.5521885521886	-0.794455925263673	269	FALSE
